t,S,Analytic,QNN$_7$,QNN$_4$,R-QNN$^{(2)}_4$,R-QNN$^{(3)}_4$
1.0,115.97554196775987,75.97554196775987,76.05923,76.01132,75.50079,75.51802
1.0,116.0644802668149,76.0644802668149,76.144165,76.10136,75.59015,75.60669
1.0,116.15341856586993,76.15341856586993,76.229126,76.19143,75.67953,75.69539
1.0,116.24235686492496,76.24235686492496,76.31408,76.28143,75.76896,75.78413
1.0,116.33129516397999,76.33129516397999,76.39901,76.371445,75.858406,75.87288
1.0,116.42023346303502,76.42023346303502,76.48397,76.46142,75.9479,75.961685
1.0,116.50917176209005,76.50917176209005,76.56893,76.55141,76.03743,76.05052
1.0,116.59811006114508,76.59811006114508,76.65389,76.64136,76.127,76.13939
1.0,116.68704836020011,76.68704836020011,76.73886,76.731316,76.216606,76.228294
1.0,116.77598665925514,76.77598665925514,76.82383,76.82126,76.306244,76.31723
1.0,116.86492495831018,76.86492495831018,76.908806,76.91117,76.39591,76.40619
1.0,116.95386325736521,76.95386325736521,76.99377,77.00107,76.48561,76.495186
1.0,117.04280155642024,77.04280155642024,77.07875,77.09095,76.575356,76.58422
1.0,117.13173985547527,77.13173985547527,77.163734,77.1808,76.66514,76.67329
1.0,117.2206781545303,77.2206781545303,77.24873,77.27066,76.75495,76.76239
1.0,117.30961645358533,77.30961645358533,77.33372,77.36053,76.84481,76.85152
1.0,117.39855475264036,77.39855475264036,77.41873,77.45035,76.934685,76.94068
1.0,117.4874930516954,77.4874930516954,77.50374,77.54017,77.0246,77.029884
1.0,117.57643135075043,77.57643135075043,77.58873,77.629944,77.11454,77.1191
1.0,117.66536964980546,77.66536964980546,77.67375,77.71975,77.20454,77.20835
1.0,117.75430794886049,77.75430794886049,77.75878,77.8095,77.29457,77.29765
1.0,117.84324624791552,77.84324624791552,77.84382,77.89926,77.384605,77.386986
1.0,117.93218454697055,77.93218454697055,77.928856,77.989006,77.474686,77.47635
1.0,118.02112284602558,78.02112284602558,78.0139,78.07872,77.564835,77.56574
1.0,118.1100611450806,78.1100611450806,78.09895,78.16844,77.65499,77.65517
1.0,118.19899944413564,78.19899944413564,78.184006,78.25813,77.74516,77.74462
1.0,118.28793774319067,78.28793774319067,78.26907,78.3478,77.8354,77.83411
1.0,118.3768760422457,78.3768760422457,78.35416,78.43747,77.92567,77.92363
1.0,118.46581434130073,78.46581434130073,78.43924,78.52712,78.01595,78.0132
1.0,118.55475264035576,78.55475264035576,78.52434,78.61677,78.10627,78.10279
1.0,118.64369093941079,78.64369093941079,78.609436,78.706375,78.19664,78.19239
1.0,118.73262923846582,78.73262923846582,78.69455,78.79598,78.28703,78.28206
1.0,118.82156753752085,78.82156753752085,78.779655,78.88557,78.37744,78.371735
1.0,118.91050583657588,78.91050583657588,78.8648,78.97514,78.46791,78.46145
1.0,118.99944413563091,78.99944413563091,78.94993,79.06473,78.558395,78.55121
1.0,119.08838243468594,79.08838243468594,79.03509,79.15426,78.64894,78.64098
1.0,119.17732073374097,79.17732073374097,79.12025,79.243805,78.73948,78.730804
1.0,119.266259032796,79.266259032796,79.205414,79.33333,78.830086,78.82065
1.0,119.35519733185103,79.35519733185103,79.2906,79.42281,78.92071,78.91052
1.0,119.44413563090606,79.44413563090606,79.37579,79.5123,79.011345,79.000435
1.0,119.53307392996109,79.53307392996109,79.461,79.60178,79.10204,79.09038
1.0,119.62201222901612,79.62201222901612,79.54621,79.691246,79.19276,79.18035
1.0,119.71095052807115,79.71095052807115,79.63145,79.78069,79.283516,79.270355
1.0,119.79988882712618,79.79988882712618,79.71668,79.8701,79.37429,79.3604
1.0,119.88882712618121,79.88882712618121,79.80194,79.95953,79.46511,79.450455
1.0,119.97776542523624,79.97776542523624,79.8872,80.04894,79.55596,79.540565
1.0,120.06670372429127,80.06670372429127,79.97247,80.138306,79.646835,79.63068
1.0,120.1556420233463,80.1556420233463,80.05776,80.2277,79.73774,79.72085
1.0,120.24458032240133,80.24458032240133,80.143074,80.31706,79.828674,79.81105
1.0,120.33351862145636,80.33351862145636,80.228386,80.4064,79.91965,79.90126
1.0,120.4224569205114,80.4224569205114,80.31372,80.49573,80.01066,79.99153
1.0,120.51139521956642,80.51139521956642,80.39907,80.58505,80.10169,80.081825
1.0,120.60033351862145,80.60033351862145,80.484436,80.67438,80.19275,80.17213
1.0,120.68927181767648,80.68927181767648,80.5698,80.76363,80.28383,80.26247
1.0,120.77821011673153,80.77821011673153,80.65519,80.85292,80.37496,80.35286
1.0,120.86714841578656,80.86714841578656,80.74059,80.94217,80.46612,80.44326
1.0,120.95608671484159,80.95608671484159,80.82602,81.03142,80.557304,80.5337
1.0,121.04502501389662,81.04502501389662,80.911446,81.120674,80.64851,80.62418
1.0,121.13396331295165,81.13396331295165,80.996895,81.20988,80.73976,80.71469
1.0,121.22290161200668,81.22290161200668,81.08237,81.29911,80.83103,80.80522
1.0,121.31183991106171,81.31183991106171,81.16785,81.38826,80.92233,80.89577
1.0,121.40077821011674,81.40077821011674,81.25334,81.47743,81.013664,80.98637
1.0,121.48971650917177,81.48971650917177,81.33886,81.566605,81.10502,81.07699
1.0,121.5786548082268,81.5786548082268,81.42439,81.655754,81.19641,81.16765
1.0,121.66759310728183,81.66759310728183,81.50994,81.7449,81.28783,81.25832
1.0,121.75653140633686,81.75653140633686,81.5955,81.834015,81.379265,81.349045
1.0,121.84546970539189,81.84546970539189,81.68109,81.92313,81.47075,81.43978
1.0,121.93440800444692,81.93440800444692,81.766685,82.01223,81.56225,81.530556
1.0,122.02334630350195,82.02334630350195,81.85231,82.10132,81.65377,81.621346
1.0,122.11228460255698,82.11228460255698,81.93794,82.19039,81.74534,81.712166
1.0,122.20122290161201,82.20122290161201,82.02359,82.279434,81.83692,81.80303
1.0,122.29016120066704,82.29016120066704,82.109276,82.36847,81.928535,81.89393
1.0,122.37909949972207,82.37909949972207,82.194954,82.45753,82.02016,81.98485
1.0,122.4680377987771,82.4680377987771,82.28067,82.54652,82.111855,82.07579
1.0,122.55697609783213,82.55697609783213,82.36639,82.63552,82.20354,82.16675
1.0,122.64591439688716,82.64591439688716,82.45215,82.72451,82.29525,82.25776
1.0,122.7348526959422,82.7348526959422,82.53791,82.81348,82.387,82.348785
1.0,122.82379099499722,82.82379099499722,82.623695,82.902435,82.47878,82.439865
1.0,122.91272929405226,82.91272929405226,82.70951,82.99139,82.57059,82.530945
1.0,123.00166759310729,83.00166759310729,82.795334,83.08032,82.66241,82.62206
1.0,123.09060589216232,83.09060589216232,82.88119,83.16924,82.75427,82.7132
1.0,123.17954419121735,83.17954419121735,82.96703,83.25816,82.84614,82.80437
1.0,123.26848249027238,83.26848249027238,83.05293,83.34705,82.93804,82.89557
1.0,123.3574207893274,83.3574207893274,83.13885,83.43592,83.02996,82.98679
1.0,123.44635908838244,83.44635908838244,83.22478,83.524796,83.12192,83.07806
1.0,123.53529738743747,83.53529738743747,83.31074,83.61365,83.21389,83.16934
1.0,123.6242356864925,83.6242356864925,83.39671,83.7025,83.3059,83.26065
1.0,123.71317398554753,83.71317398554753,83.482704,83.79133,83.39794,83.35198
1.0,123.80211228460256,83.80211228460256,83.56872,83.880135,83.48997,83.44333
1.0,123.89105058365759,83.89105058365759,83.65475,83.96895,83.58206,83.53472
1.0,123.97998888271262,83.97998888271262,83.74081,84.05773,83.674164,83.626144
1.0,124.06892718176765,84.06892718176765,83.826904,84.146515,83.76628,83.71759
1.0,124.15786548082268,84.15786548082268,83.913,84.23528,83.858444,83.80906
1.0,124.24680377987771,84.24680377987771,83.99914,84.32401,83.9506,83.900566
1.0,124.33574207893274,84.33574207893274,84.08527,84.412766,84.04279,83.99208
1.0,124.42468037798777,84.42468037798777,84.171455,84.501495,84.13501,84.08362
1.0,124.5136186770428,84.5136186770428,84.25765,84.59022,84.22724,84.17521
1.0,124.60255697609783,84.60255697609783,84.34388,84.67891,84.31951,84.2668
1.0,124.69149527515286,84.69149527515286,84.43012,84.76761,84.41179,84.35842
1.0,124.7804335742079,84.7804335742079,84.51639,84.8563,84.5041,84.45008
1.0,124.86937187326293,84.86937187326293,84.60268,84.94495,84.59643,84.541756
1.0,124.95831017231797,84.95831017231797,84.689,85.03361,84.68879,84.63345
1.0,125.047248471373,85.047248471373,84.77533,85.12222,84.78114,84.725174
1.0,125.13618677042803,85.13618677042803,84.8617,85.21086,84.87353,84.81692
1.0,125.22512506948306,85.22512506948306,84.9481,85.29949,84.965935,84.9087
1.0,125.31406336853809,85.31406336853809,85.03451,85.388084,85.05837,85.000496
1.0,125.40300166759312,85.40300166759312,85.12096,85.47669,85.15083,85.09232
1.0,125.49193996664815,85.49193996664815,85.20741,85.56526,85.24331,85.184166
1.0,125.58087826570318,85.58087826570318,85.29391,85.65383,85.33581,85.27605
1.0,125.66981656475821,85.66981656475821,85.380424,85.742386,85.42831,85.36793
1.0,125.75875486381324,85.75875486381324,85.46696,85.830925,85.52084,85.45984
1.0,125.84769316286827,85.84769316286827,85.55353,85.91947,85.6134,85.55179
1.0,125.9366314619233,85.9366314619233,85.64013,86.007996,85.70596,85.64376
1.0,126.02556976097833,86.02556976097833,85.72674,86.0965,85.79857,85.73575
1.0,126.11450806003336,86.11450806003336,85.813385,86.18501,85.891174,85.82776
1.0,126.20344635908839,86.20344635908839,85.900055,86.2735,85.9838,85.91978
1.0,126.29238465814342,86.29238465814342,85.98675,86.36198,86.07645,86.01184
1.0,126.38132295719845,86.38132295719845,86.07348,86.45043,86.169106,86.10392
1.0,126.47026125625348,86.47026125625348,86.160225,86.538895,86.261795,86.19603
1.0,126.55919955530851,86.55919955530851,86.24701,86.627335,86.354485,86.28814
1.0,126.64813785436354,86.64813785436354,86.33382,86.71575,86.44722,86.380295
1.0,126.73707615341857,86.73707615341857,86.42065,86.804184,86.53995,86.47246
1.0,126.8260144524736,86.8260144524736,86.50751,86.89259,86.63269,86.56464
1.0,126.91495275152863,86.91495275152863,86.59439,86.98098,86.72546,86.65686
1.0,127.00389105058366,87.00389105058366,86.6813,87.069374,86.81824,86.749084
1.0,127.09282934963869,87.09282934963869,86.76826,87.15773,86.91104,86.841324
1.0,127.18176764869372,87.18176764869372,86.85522,87.24612,87.00386,86.9336
1.0,127.27070594774875,87.27070594774875,86.94221,87.33446,87.096695,87.025894
1.0,127.35964424680378,87.35964424680378,87.02924,87.42281,87.18954,87.11822
1.0,127.44858254585881,87.44858254585881,87.116295,87.51115,87.282394,87.21053
1.0,127.53752084491384,87.53752084491384,87.203384,87.599434,87.37528,87.302895
1.0,127.62645914396887,87.62645914396887,87.29048,87.687775,87.468155,87.395256
1.0,127.7153974430239,87.7153974430239,87.37762,87.77605,87.56107,87.48765
1.0,127.80433574207893,87.80433574207893,87.464806,87.864365,87.654,87.580055
1.0,127.89327404113396,87.89327404113396,87.552,87.95263,87.74693,87.6725
1.0,127.982212340189,87.982212340189,87.63922,88.040886,87.83989,87.764946
1.0,128.07115063924402,88.07115063924402,87.72646,88.12915,87.93283,87.8574
1.0,128.16008893829905,88.16008893829905,87.81376,88.21738,88.02581,87.94988
1.0,128.24902723735408,88.24902723735408,87.90108,88.305626,88.118805,88.042404
1.0,128.33796553640911,88.33796553640911,87.98841,88.39385,88.2118,88.134926
1.0,128.42690383546415,88.42690383546415,88.07579,88.48206,88.30482,88.227455
1.0,128.51584213451918,88.51584213451918,88.163185,88.57027,88.397835,88.32002
1.0,128.6047804335742,88.6047804335742,88.25062,88.65847,88.49088,88.412605
1.0,128.69371873262924,88.69371873262924,88.33808,88.74664,88.58392,88.50519
1.0,128.78265703168427,88.78265703168427,88.425575,88.83482,88.67699,88.59781
1.0,128.8715953307393,88.8715953307393,88.51309,88.92298,88.770065,88.69043
1.0,128.96053362979433,88.96053362979433,88.60064,89.01114,88.86315,88.78307
1.0,129.04947192884936,89.04947192884936,88.68821,89.099304,88.95623,88.87573
1.0,129.1384102279044,89.13841022790439,88.77584,89.18744,89.04934,88.96841
1.0,129.22734852695942,89.22734852695942,88.86347,89.27556,89.14247,89.061104
1.0,129.31628682601445,89.31628682601445,88.95114,89.363655,89.23558,89.1538
1.0,129.40522512506948,89.40522512506948,89.03883,89.45177,89.328705,89.24654
1.0,129.4941634241245,89.49416342412451,89.12657,89.539856,89.42186,89.339264
1.0,129.58310172317954,89.58310172317954,89.21434,89.627945,89.51501,89.43202
1.0,129.67204002223457,89.67204002223457,89.302124,89.71604,89.60817,89.52479
1.0,129.7609783212896,89.7609783212896,89.389946,89.80409,89.70135,89.61757
1.0,129.84991662034463,89.84991662034463,89.47781,89.89216,89.79452,89.71038
1.0,129.93885491939966,89.93885491939966,89.56568,89.980225,89.887695,89.80318
1.0,130.0277932184547,90.02779321845469,89.6536,90.06826,89.980896,89.89602
1.0,130.11673151750972,90.11673151750972,89.74155,90.1563,90.0741,89.98885
1.0,130.20566981656475,90.20566981656475,89.82953,90.24431,90.16729,90.0817
1.0,130.29460811561978,90.29460811561978,89.917534,90.33234,90.26053,90.174576
1.0,130.3835464146748,90.38354641467481,90.005585,90.420334,90.35373,90.267456
1.0,130.47248471372984,90.47248471372984,90.09365,90.50834,90.44698,90.360344
1.0,130.56142301278487,90.56142301278487,90.18175,90.596306,90.5402,90.45324
1.0,130.6503613118399,90.6503613118399,90.269875,90.684296,90.63344,90.546165
1.0,130.73929961089496,90.73929961089496,90.35804,90.77228,90.7267,90.6391
1.0,130.82823790995,90.82823790994999,90.44624,90.86023,90.81995,90.73203
1.0,130.91717620900502,90.91717620900502,90.53446,90.948166,90.91322,90.82499
1.0,131.00611450806005,91.00611450806005,90.62273,91.03614,91.00646,90.91797
1.0,131.09505280711508,91.09505280711508,90.71102,91.12406,91.09974,91.01095
1.0,131.1839911061701,91.18399110617011,90.79933,91.212,91.193,91.10391
1.0,131.27292940522514,91.27292940522514,90.887695,91.299904,91.28628,91.196915
1.0,131.36186770428017,91.36186770428017,90.976074,91.387825,91.37956,91.28993
1.0,131.4508060033352,91.4508060033352,91.06449,91.47573,91.47283,91.38295
1.0,131.53974430239023,91.53974430239023,91.152954,91.56363,91.56614,91.475975
1.0,131.62868260144526,91.62868260144526,91.241425,91.65153,91.65943,91.569016
1.0,131.7176209005003,91.7176209005003,91.329926,91.7394,91.75271,91.66206
1.0,131.80655919955532,91.80655919955532,91.418465,91.82726,91.84599,91.75511
1.0,131.89549749861035,91.89549749861035,91.507034,91.91514,91.93929,91.84818
1.0,131.98443579766538,91.98443579766538,91.59566,92.002975,92.03261,91.94125
1.0,132.0733740967204,92.07337409672041,91.68428,92.09084,92.12589,92.03434
1.0,132.16231239577544,92.16231239577544,91.77296,92.17868,92.2192,92.12744
1.0,132.25125069483047,92.25125069483047,91.861664,92.2665,92.31249,92.220535
1.0,132.3401889938855,92.3401889938855,91.950386,92.35433,92.405815,92.31365
1.0,132.42912729294054,92.42912729294054,92.03915,92.44214,92.49911,92.40675
1.0,132.51806559199557,92.51806559199557,92.12794,92.52999,92.59241,92.49987
1.0,132.6070038910506,92.6070038910506,92.216774,92.617775,92.685715,92.593
1.0,132.69594219010563,92.69594219010563,92.305626,92.70554,92.779015,92.68614
1.0,132.78488048916066,92.78488048916066,92.394516,92.793365,92.87233,92.77928
1.0,132.8738187882157,92.87381878821569,92.483444,92.88115,92.965614,92.87243
1.0,132.96275708727072,92.96275708727072,92.5724,92.968925,93.05892,92.965576
1.0,133.05169538632575,93.05169538632575,92.66138,93.056694,93.15221,93.05874
1.0,133.14063368538078,93.14063368538078,92.75039,93.14447,93.24551,93.1519
1.0,133.2295719844358,93.22957198443581,92.83943,93.232216,93.33882,93.24506
1.0,133.31851028349084,93.31851028349084,92.92852,93.31996,93.432106,93.33824
1.0,133.40744858254587,93.40744858254587,93.01763,93.40769,93.5254,93.43143
1.0,133.4963868816009,93.4963868816009,93.10678,93.49544,93.618675,93.52462
1.0,133.58532518065593,93.58532518065593,93.19595,93.58317,93.71197,93.6178
1.0,133.67426347971096,93.67426347971096,93.28515,93.67089,93.805244,93.71098
1.0,133.763201778766,93.76320177876599,93.37438,93.758606,93.89852,93.80418
1.0,133.85214007782102,93.85214007782102,93.46365,93.84632,93.9918,93.89738
1.0,133.94107837687605,93.94107837687605,93.55295,93.93402,94.085075,93.99058
1.0,134.03001667593108,94.03001667593108,93.64228,94.02173,94.17832,94.083786
1.0,134.1189549749861,94.11895497498611,93.73165,94.10943,94.27159,94.17699
1.0,134.20789327404114,94.20789327404114,93.82104,94.1971,94.364845,94.270195
1.0,134.29683157309617,94.29683157309617,93.91046,94.284805,94.45809,94.36339
1.0,134.3857698721512,94.3857698721512,93.999916,94.37247,94.55133,94.45662
1.0,134.47470817120623,94.47470817120623,94.0894,94.460144,94.64457,94.54982
1.0,134.56364647026126,94.56364647026126,94.178925,94.547806,94.7378,94.64303
1.0,134.6525847693163,94.65258476931629,94.26847,94.635475,94.831024,94.736244
1.0,134.74152306837132,94.74152306837132,94.35806,94.72312,94.92426,94.829475
1.0,134.83046136742635,94.83046136742635,94.44767,94.81075,95.017456,94.92268
1.0,134.91939966648138,94.91939966648138,94.53729,94.89842,95.110664,95.01588
1.0,135.0083379655364,95.00833796553641,94.62697,94.98603,95.20386,95.10909
1.0,135.09727626459144,95.09727626459144,94.71667,95.07367,95.29705,95.20232
1.0,135.18621456364647,95.18621456364647,94.80641,95.161316,95.39022,95.295525
1.0,135.2751528627015,95.2751528627015,94.896164,95.24892,95.48338,95.388725
1.0,135.36409116175653,95.36409116175653,94.98596,95.336555,95.57656,95.48194
1.0,135.45302946081156,95.45302946081156,95.07579,95.424164,95.66972,95.57515
1.0,135.5419677598666,95.5419677598666,95.16562,95.51175,95.76284,95.66834
1.0,135.63090605892162,95.63090605892162,95.25551,95.599365,95.85597,95.76155
1.0,135.71984435797665,95.71984435797665,95.34542,95.68695,95.9491,95.85476
1.0,135.80878265703168,95.80878265703168,95.43537,95.77454,96.04222,95.94795
1.0,135.89772095608672,95.89772095608672,95.52535,95.86215,96.13532,96.04115
1.0,135.98665925514175,95.98665925514175,95.61535,95.949715,96.22841,96.13432
1.0,136.07559755419678,96.07559755419678,95.705376,96.03732,96.32149,96.227516
1.0,136.1645358532518,96.1645358532518,95.79543,96.12487,96.41456,96.320694
1.0,136.25347415230684,96.25347415230684,95.88552,96.21246,96.50761,96.41387
1.0,136.34241245136187,96.34241245136187,95.97565,96.30001,96.60065,96.50705
1.0,136.4313507504169,96.4313507504169,96.0658,96.38757,96.693695,96.600204
